全身のだるさ,全身倦怠感,0.01896604466197614
全身倦怠感,全身倦怠感,0.12159681859895993
全身疲労,全身倦怠感,0.048638727439583966
全身疲労感,全身倦怠感,0.0
外傷はないが身体が怠い状態,全身倦怠感,0.0
気だるい状態,全身倦怠感,0.0
身体に嫌悪感,全身倦怠感,0.0
重い,全身倦怠感,23.733612273361228
手足に倦怠感,四肢筋力低下,0.0
手足倦怠感,四肢脱力感,0.0
動くとすぐに疲れる,息切れ,0.0
疲れからきつい,意識障害,0.0
けいひろうかん,易疲労感,0.0
多疲労,易疲労感,0.0
少し疲労,易疲労感,0.0
披露しやすい,易疲労感,0.0
易疲労感,易疲労感,0.0336494340776996
疲れやすく感じる,易疲労感,0.0
疲れやすさ,易疲労感,0.013612725604160294
簡単に疲れてしまう,易疲労感,0.0
軽い疲れ,易疲労感,0.0
軽度疲労,易疲労感,0.0
こわい,疲労感,3.6164187643020598
つかれ,疲労感,1.240899357601713
つかれている,疲労感,0.0
ひどい疲れに襲われる,疲労感,0.0
休憩不足,疲労感,0.0
全身の疲れ,疲労感,0.0
全身倦怠感,疲労感,0.12159681859895993
疲れが取れない,疲労感,0.815539920464974
疲れが溜まる,疲労感,0.026154787396757417
疲れた感じ,疲労感,0.0
疲れた状態,疲労感,0.0
疲れている,疲労感,0.7274395839706332
疲れている感覚,疲労感,0.0
疲れの症状,疲労感,0.0
疲れを感じる,疲労感,0.0
疲れ具合,疲労感,0.0
疲れ気味,疲労感,0.02416641174671153
疲労感,疲労感,0.6535637809727745
疲弊感,疲労感,0.02401345977363108
右上肢倦怠感,脱力感,0.0
二次性肺高血圧症,二次性肺高血圧症,0.0
二次性高血圧症,二次性高血圧症,0.0
低レニン性高血圧症,低レニン性高血圧症,0.0
加重型妊娠高血圧腎症,加重型妊娠高血圧腎症,0.0
境界型高血圧症,境界型高血圧症,0.0
妊娠高血圧症,妊娠高血圧症,0.18522483940042828
妊娠高血圧症候群,妊娠高血圧症候群,0.28051391862955033
妊娠高血圧腎症,妊娠高血圧腎症,0.035331905781584586
悪性高血圧症,悪性高血圧症,0.0
慢性血栓塞栓性肺高血圧症,慢性血栓塞栓性肺高血圧症,0.014836341388803914
新生児遷延性肺高血圧症,新生児遷延性肺高血圧症,0.0
本態性高血圧症,本態性高血圧症,0.01804833282349342
特発性肺動脈性肺高血圧症,特発性肺動脈性肺高血圧症,0.0
白衣高血圧,白衣高血圧,0.09421841541755888
肺動脈性肺高血圧症,肺動脈性肺高血圧症,0.04772101560110125
肺高血圧症,肺高血圧症,0.39522789843988987
腎実質性高血圧症,腎実質性高血圧症,0.0
腎性高血圧症,腎性高血圧症,0.0
腎血管性高血圧症,腎血管性高血圧症,0.0
褐色細胞腫性高血圧症,褐色細胞腫性高血圧症,0.0
軽症妊娠高血圧症候群,軽症妊娠高血圧症候群,0.0
重症妊娠高血圧症候群,重症妊娠高血圧症候群,0.0
重症妊娠高血圧腎症,重症妊娠高血圧腎症,0.0
高レニン性高血圧症,高レニン性高血圧症,0.0
高血圧症,高血圧症,1.354389721627409
食べると血圧上がる,高血糖症,0.0
食事後に血圧が高くなること,高血糖症,0.0
ちょっと動くと息が苦しい感じ,労作時呼吸困難,0.0
なんか知らんけど動くと息がしんどい,労作時呼吸困難,0.0
ろうどうさぎょうじにいきがくるしくなった,労作時呼吸困難,0.0
ろうどうちゅうにいきがくるしくなる,労作時呼吸困難,0.0
仕事中の呼吸が苦しい,労作時呼吸困難,0.0
仕事時に息苦しい,労作時呼吸困難,0.0
体を動かしている時に息切れする,労作時呼吸困難,0.0
体を動かすと呼吸が苦しい,労作時呼吸困難,0.0
体動時の息苦しさ,労作時呼吸困難,0.0
何か動くと呼吸がしんどい,労作時呼吸困難,0.0
作業中に呼吸ができなくなる,労作時呼吸困難,0.0
作業時に息が苦しくなる,労作時呼吸困難,0.0
作業時呼吸困難,労作時呼吸困難,0.0
働いている時に息をするのが出来なくなること,労作時呼吸困難,0.0
働いている時の呼吸が苦しい,労作時呼吸困難,0.0
労作性の呼吸困難,労作時呼吸困難,0.0
労作時の呼吸 難しい,労作時呼吸困難,0.0
労作時の息切れ,労作時呼吸困難,0.0
労作時呼吸困難,労作時呼吸困難,0.019730804527378402
労作時呼吸苦,労作時呼吸困難,0.0
労働・作業時に呼吸が苦しい,労作時呼吸困難,0.0
労働すると呼吸ができない,労作時呼吸困難,0.0
動いたら呼吸がしんどい,労作時呼吸困難,0.0
動いた時に呼吸がしにくい,労作時呼吸困難,0.0
動いた時に息をすることが難しい状態,労作時呼吸困難,0.0
動いた時の呼吸苦,労作時呼吸困難,0.0
動いた時息が苦しくなる,労作時呼吸困難,0.0
動いた時息苦しくなる感じ,労作時呼吸困難,0.0
動くと呼吸が苦しい,労作時呼吸困難,0.0
動くと息が出来ない感じ,労作時呼吸困難,0.0
動くと息が苦しくなる感じがする,労作時呼吸困難,0.0
動くと息切れがする,労作時呼吸困難,0.0
動く時に呼吸が出来なくなる,労作時呼吸困難,0.0
動く時に息切れする,労作時呼吸困難,0.0
運動中の息切れ,労作時呼吸困難,0.0
運動喘息,労作時呼吸困難,0.0
運動時の呼吸が難しい,労作時呼吸困難,0.0
運動時の息切れ,労作時呼吸困難,0.0
ろうさくじいきぎれ,息切れ,0.0
仕事中に息切れ,息切れ,0.0
体を動かしている時に息苦しい,息切れ,0.0
作業・労働時に呼吸が苦しい,息切れ,0.0
作業中の息切れ,息切れ,0.0
作業時息切れ,息切れ,0.0
動いたときの息苦しさ,息切れ,0.0
動いているときに息切れする,息切れ,0.0
動いてハアハアする,息切れ,0.0
動くとはあはあ言う,息切れ,0.0
動くと呼吸がしづらくなる,息切れ,0.0
動くと息が出来ない,息切れ,0.0
身体を動かしたときの呼吸困難,息切れ,0.0
軽いむくみ,リンパ節腫大,0.0
かしむくみ,下肢浮腫,0.0
下半身がむくむ,下肢浮腫,0.0
下肢浮腫,下肢浮腫,0.17910676047721016
両下肢むくみ,下肢浮腫,0.0
両下肢浮腫,下肢浮腫,0.011471397981033955
両足全体がむくんでいる,下肢浮腫,0.0
左右の足のむくみ,下肢浮腫,0.0
足がむくんだ,下肢浮腫,0.0
足がむくんでいる,下肢浮腫,0.0
足の浮腫,下肢浮腫,0.17681248088100335
左の脚のむくみ,下肢腫脹,0.0
あしがむくんでる,下腿浮腫,0.0
ふくらはぎがむくむ,下腿浮腫,0.0
ふくらはぎのむくみ,下腿浮腫,0.10706638115631692
ももがむくむ,下腿浮腫,0.0
下半身の浮腫,下腿浮腫,0.0
下腿浮腫,下腿浮腫,0.05613337412052615
両下腿むくみ,下腿浮腫,0.0
両下腿浮腫,下腿浮腫,0.0
両太ももの膨張,下腿浮腫,0.0
両足がむくんでいる,下腿浮腫,0.0
両足の側面がむくむ,下腿浮腫,0.0
両足の浮腫み,下腿浮腫,0.0
両足むくみ,下腿浮腫,0.0
両足浮腫,下腿浮腫,0.0
太ももがむくんでる,下腿浮腫,0.0
太腿のむくみ,下腿浮腫,0.0
左ももがむくんでいる,下腿浮腫,0.0
左下脚むくみ,下腿浮腫,0.0
左右下腿むくみ,下腿浮腫,0.0
左脚のむくみ,下腿浮腫,0.0
左脚の下の方がむくんでいる,下腿浮腫,0.0
左膝下のむくみ,下腿浮腫,0.0
左足がむくむ,下腿浮腫,0.0
左足がむくむ症状,下腿浮腫,0.0
脚がむくむ,下腿浮腫,0.01835423676965433
腿がむくむ,下腿浮腫,0.0
膝から下がむくんでいる,下腿浮腫,0.0
膝から下のむくみ,下腿浮腫,0.0
足がむくむこと,下腿浮腫,0.0
からだのむくみ,全身性浮腫,0.0
体が浮腫んでいる腫れている,全身性浮腫,0.0
体のむくみ,全身性浮腫,0.14071581523401652
体中が浮腫む,全身性浮腫,0.0
体中のむくみ,全身性浮腫,0.0
体中の浮腫み,全身性浮腫,0.0
体全体がむくんでる,全身性浮腫,0.0
体全体が浮腫む,全身性浮腫,0.0
全身がむくんでいる,全身性浮腫,0.0
全身にむくみが出る,全身性浮腫,0.0
全身の浮腫み,全身性浮腫,0.0
全身むくんどる,全身性浮腫,0.0
全身性むくみ,全身性浮腫,0.0
全身性浮腫,全身性浮腫,0.019577852554297948
全身浮腫,全身性浮腫,0.06011012542061792
mu,全身性浮腫,3.008745247148289
身体中がむくむ,全身性浮腫,0.0
てあしがむくむ症状,四肢浮腫,0.0
両手両脚が浮腫んでいる状態,四肢浮腫,0.0
両手両足のむくみ,四肢浮腫,0.0
四肢のむくみ,四肢浮腫,0.0
四肢浮腫,四肢浮腫,0.0
手足が腫れている,四肢浮腫,0.0
手足にむくみがある,四肢浮腫,0.0
手足のむくみ,四肢浮腫,0.10140715815234017
手足のむくみがひどい,四肢浮腫,0.0
手足の皮下組織に組織間液が大量にたまった状態,四肢浮腫,0.0
手足むくみ,四肢浮腫,0.17038849801162434
手足浮腫,四肢浮腫,0.0
腕足のむくみ,四肢浮腫,0.0
はれてる,浮腫,0.47996329152646067
パンパン,浮腫,3.4482501861504096
パンパンに張ってる,浮腫,0.0
ふくれる,浮腫,0.0948302233098807
むくみができること,浮腫,0.0
むくみのある部分を押して放置してもあとが残るもの,浮腫,0.0
むくみのこと,浮腫,0.0
むくんだ状態に変化,浮腫,0.0
むくんでいる,浮腫,0.0
むくんどる,浮腫,0.0
圧迫によるむくみ,浮腫,0.0
圧迫による浮腫,浮腫,0.0
強く圧迫した後が浮腫む,浮腫,0.0
押さえつけて手を放したときに押した跡が残るむくみのこと,浮腫,0.0
押したあとが残るむくみ,浮腫,0.0
押してへこむむくみ,浮腫,0.0
浮腫,浮腫,5.108056872037915
浮腫み,浮腫,0.7216274089935759
浮腫みが現れる,浮腫,0.0
浮腫むことによって形が変わってしまう,浮腫,0.0
粘膜に腫れやむくみ,浮腫,0.0
粘膜のむくみ,浮腫,0.0
赤くむくむ,発赤,0.0
顔がむくむ,顔面浮腫,0.2193331293973692
顔がむくんでる,顔面浮腫,0.019424900581217496
顔が浮く,顔面浮腫,0.0
顔が腫れている,顔面浮腫,0.0
顔が腫れる,顔面浮腫,0.3499541144080759
顔のむくみ,顔面浮腫,1.1428571428571428
顔の浮腫み,顔面浮腫,0.0168247170388498
顔の腫れ,顔面浮腫,0.38436830835117775
顔むくみ,顔面浮腫,2.146505156326731
顔面の膨張,顔面浮腫,0.0
顔面むくみ,顔面浮腫,0.0
顔面浮腫,顔面浮腫,0.025390027531355153
あげる,嘔吐症,13.917412935323384
えー,嘔吐症,15.092568448500652
おえる,嘔吐症,0.03227286631997553
げー,嘔吐症,8.007850834151128
げぼ,嘔吐症,0.2430406852248394
ゲボ,嘔吐症,0.1307739369837871
げぼる,嘔吐症,0.0
ゲボをはいた,嘔吐症,0.0
ゲロが出る,嘔吐症,0.0
げろはいだ,嘔吐症,0.0
ゲロる,嘔吐症,0.0
ゲロを吐く,嘔吐症,0.04726215968185989
はいた,嘔吐症,3.657732593961799
リバース,嘔吐症,11.768656716417912
吐いた,嘔吐症,1.8100336494340779
吐き戻し,嘔吐症,0.9580911593759559
吐く事,嘔吐症,0.0
吐瀉,嘔吐症,0.2594065463444478
嘔吐症,嘔吐症,0.7967268277760783
戻してしまう,嘔吐症,0.0
戻す,嘔吐症,13.462945139557267
胃の中のものをもどす,嘔吐症,0.0
胃の中のものを吐いてもどすこと,嘔吐症,0.0
胃の中の消化物を吐くこと,嘔吐症,0.0
えずく,嘔気,0.6040073416947078
おうとするじょうたい,嘔気,0.0
おえりそう,嘔気,0.0
きもい,嘔気,4.908040665434381
きもちが悪い,嘔気,0.0
ゲロが出そう,嘔気,0.0
げろっぱ,嘔気,0.0067298868155399195
はき,嘔気,11.141304347826086
はき気,嘔気,0.09253594371367391
バランス失調,嘔気,0.0
むかつく,嘔気,2.3053595269883655
もどしそう,嘔気,0.0
モドス,嘔気,0.0
口から吐きたくなる状態,嘔気,0.0
吐きそうだ,嘔気,0.011471397981033955
吐きっぽい,嘔気,0.0
吐き気がある,嘔気,0.0
嘔吐したくなる,嘔気,0.0
胸のムカツキによって胃の中の物が出そうになること,嘔気,0.0
食物や水分を口から出してしまう,嘔気,0.0
腹部の吐き気や痛み,腹部不快感,0.0
一次性頭痛,一次性頭痛,0.011165494034873049
孤発性片麻痺性片頭痛,孤発性片麻痺性片頭痛,0.0
家族性片麻痺性片頭痛,家族性片麻痺性片頭痛,0.0
あたまいたい,後頭部痛,0.0475680636280208
後ろ頭が痛い,後頭部痛,0.15998776384215357
後頭神経痛,後頭部痛,0.3970633221168553
後頭部が痛い,後頭部痛,0.3903334353013154
後頭部の痛み,後頭部痛,0.22942795962067908
後頭部痛,後頭部痛,0.05766289385133068
頭の後が痛くなること,後頭部痛,0.0
頭の後ろがいたい,後頭部痛,0.0
頭の後ろが痛い,後頭部痛,0.13765677577240745
頭の後ろのほうが痛い,後頭部痛,0.0
頭の後ろの方が痛い,後頭部痛,0.0
頭の後ろの方の痛み,後頭部痛,0.0
頭の後ろの方痛い,後頭部痛,0.0
頭の後ろの痛み,後頭部痛,0.0
頭の後ろの部分が痛いこと,後頭部痛,0.0
頭の後ろ側が痛い,後頭部痛,0.0
首の偏頭痛,後頭部痛,0.0
心因性頭痛,心因性頭痛,0.0
慢性外傷後頭痛,慢性外傷後頭痛,0.0
慢性片頭痛,慢性片頭痛,0.0
慢性緊張型頭痛,慢性緊張型頭痛,0.013612725604160294
普通型片頭痛,普通型片頭痛,0.0
混合性頭痛,混合性頭痛,0.0
片頭痛,片頭痛,1.1656469868461303
片麻痺性片頭痛,片麻痺性片頭痛,0.0
発作性頭痛,発作性頭痛,0.0
眼性片頭痛,眼性片頭痛,0.0
筋収縮性頭痛,筋収縮性頭痛,0.013765677577240747
緊張型頭痛,緊張型頭痛,0.7304986234322423
群発頭痛,群発頭痛,0.6749037227214377
習慣性頭痛,習慣性頭痛,0.0
脊椎麻酔後頭痛,脊椎麻酔後頭痛,0.0
腰椎穿刺後頭痛,腰椎穿刺後頭痛,0.0
薬物乱用頭痛,薬物乱用頭痛,0.039767513000917715
血管性頭痛,血管性頭痛,0.01621290914652799
あだまいでえ,頭痛,0.0
あたまがいたい,頭痛,0.021107372285102476
あたまが痛い,頭痛,0.0
がんがん,頭痛,0.26277148975221776
ずきずき,頭痛,0.14576323034567146
ズキズキした頭痛,頭痛,0.0
ズキズキする頭痛,頭痛,0.016365861119608444
ズキズキと脈打つ頭痛,頭痛,0.0
ズキズキ頭痛,頭痛,0.0
ズキンズキンする頭痛,頭痛,0.0
ズキンズキンと脈打つような頭痛,頭痛,0.0
ずつう,頭痛,0.11547873967574182
せいづつう,頭痛,0.0
ドキドキ痛い頭痛,頭痛,0.0
ドキンドキン,頭痛,0.0024472315692872434
心臓が動く早さで頭が痛くなる病気,頭痛,0.0
片頭痛,頭痛,1.1656469868461303
頭イタ,頭痛,0.0
頭がいたい,頭痛,0.25512389109819517
頭ががんがんする,頭痛,0.0
頭がじんじんする,頭痛,0.0
頭がずきずきする,頭痛,0.0
頭が痛い状態,頭痛,0.0
頭が脈をうっている,頭痛,0.0
頭病め,頭痛,0.0
頭痛,頭痛,60.95910780669145
頭痛（あたまいた）,頭痛,0.0
頭部に感じる内部の痛み,頭痛,0.0
頭部の痛み,頭痛,0.0
頭部痛,頭痛,0.0
高血圧性頭痛,高血圧性頭痛,0.0
からだがしびれて動きにくい,しびれ感,0.0
ジーンとなる感じ,しびれ感,0.0
しびれがきた,しびれ感,0.0
しびれた,しびれ感,0.32594065463444477
しびれた感じ,しびれ感,0.0
しびれている感覚,しびれ感,0.0
しびれる感じがする,しびれ感,0.0
しびれ感,しびれ感,0.0
しびれ感,しびれ感,0.0
ジンジンしている感じ,しびれ感,0.0
ビリつき,しびれ感,0.0
ピリピリ,しびれ感,3.2309486780715395
びりびりぐる,しびれ感,0.0
ビリビリした感じ,しびれ感,0.0
ぴりぴりした感覚で平常でなくなる,しびれ感,0.0
ぴりぴりする,しびれ感,0.031202202508412356
ビリビリすること,しびれ感,0.0
ビリビリする感じ,しびれ感,0.0
ピリピリする感じ,しびれ感,0.0
ピリピリとしびれている,しびれ感,0.0
びりびり感,しびれ感,0.0
ピリピリ感ジンジン感を伴う感覚,しびれ感,0.0
手足などがびりびりする,しびれ感,0.0
痺れる感じ,しびれ感,0.0
痺れを感じる,しびれ感,0.0
上肢しびれ,上肢しびれ,0.0
下肢しびれ,下肢しびれ,0.058580605689813395
脚部しびれ,下肢浮腫,0.0
下肢にしびれや痛みあるいは脱力感が現れること,下肢脱力感,0.0
足のしびれだるさ,下肢脱力感,0.0
全身がしびれる,全身痙攣,0.0
四肢しびれ,四肢しびれ,0.0
強いしびれなど,強直性痙攣,0.0
手指先しびれ,手指先しびれ,0.0
しびれだ,痙攣,0.0
しびれて震える,痙攣,0.0
ひどく痺れる状態が続いている,痙攣重積発作,0.0
右上肢のしびれ,脱力感,0.0
できものが大きくなる,リンパ節腫大,0.0
できものの大きさ,リンパ節腫大,0.0
リンパの腫物,リンパ節腫大,0.0
リンパ節がおおくはれた,リンパ節腫大,0.0
リンパ節が腫れている状態,リンパ節腫大,0.0
リンパ節が腫れて大きくなる,リンパ節腫大,0.0
リンパ節が腫大すること,リンパ節腫大,0.0
リンパ節が色々な部分で腫れる,リンパ節腫大,0.0
リンパ節のはれ,リンパ節腫大,0.0
リンパ節の大きいはれ,リンパ節腫大,0.0
リンパ節の大きな腫れ,リンパ節腫大,0.0
リンパ節の腫れがたくさんある状態,リンパ節腫大,0.0
上半身の触れる事ができるリンパ節の腫れ,リンパ節腫大,0.0
体中のリンパ腺の腫れ,リンパ節腫大,0.0
腫れ物が大きくなる,リンパ節腫大,0.0
腫物が大きい,リンパ節腫大,0.0
腹のリンパの腫れ,リンパ節腫大,0.0
軽い大きな腫物,リンパ節腫大,0.0
下に出るできもの,下肢浮腫,0.0
両方のすねに腫れもの,下腿浮腫,0.0
左足のできもの,下腿浮腫,0.0
脚のできもの,下腿浮腫,0.0
左下の腫物,下腿腫脹,0.0
体中できもの,全身性浮腫,0.0
体中にできもの,全身性浮腫,0.0
全身に腫れものができる,全身性浮腫,0.0
腫れ物が出来る,浮腫,0.0
腫れ物が現れること,浮腫,0.0
皮膚にできもの,発疹,0.10859590088712144
赤いできものが広がる,発赤,0.0
赤いはれもの,発赤,0.0
赤い腫れ物,発赤,0.0
赤い腫れ物が現れること,発赤,0.0
皮膚に出来物ができる,皮下腫瘤,0.0
皮膚の下にできたできもの,皮下腫瘤,0.0
皮膚の下のおでき,皮下腫瘤,0.0
皮膚の下のできもの,皮下腫瘤,0.0
皮膚にできた赤いできもの,紅色丘疹,0.0
リンパのできもの大きくなる,縦隔リンパ節腫脹,0.0
縦隔のリンパにできもの,縦隔リンパ節腫脹,0.0
肝臓にできもの,肝脾腫,0.0
肝臓の腫れ物,肝脾腫,0.0
肝臓のできもの,肝腫大,0.0
肺の中にできものができる,肺腫瘤,0.0
肺の入り口にあるできものが大きくなっている,肺門リンパ節腫脹,0.0
肺の入り口のできもの,肺門リンパ節腫脹,0.0
エコー検査で画像上黒い画像を呈するできもの,腫瘤,0.0
こぶのようなできもの,腫瘤,0.0
コブ状のできもの,腫瘤,0.0
できものがある,腫瘤,0.0
できものができている,腫瘤,0.0
できものが出来る,腫瘤,0.0
できもののような影,腫瘤,0.0
できものの一種,腫瘤,0.0
できものの形,腫瘤,0.0
できもん,腫瘤,0.0
はれものがある,腫瘤,0.0
はれ物,腫瘤,0.0
十分なできもの,腫瘤,0.0
腫れ物の1つ,腫瘤,0.0
おなかのできもの,腹腔内腫瘤,0.0
はらのなかのできもの,腹腔内腫瘤,0.0
腹のできもの,腹腔内腫瘤,0.0
腹の中のできもの,腹腔内腫瘤,0.0
お腹にできもの,腹部腫瘤,0.03150810645457326
お腹に出来たできもの,腹部腫瘤,0.0
腹の中に大きなできものが,腹部腫瘤,0.0
膵臓のできもの,膵腫大,0.0
頸部の腫物,頚部腫瘤,0.0
首にできたおでき,頚部腫瘤,0.0
首にできものができる,頚部腫瘤,0.0
首のできもの,頚部腫瘤,0.07142857142857142
首のデキモノ,頚部腫瘤,0.0
オデキ,頚部腫脹,0.043438360354848576
顔のできもの,顔面浮腫,0.11043132456408687
皮膚内にできもの,,0.0
複視,複視,0.2555827470174365
２重に見える,複視,0.0
二重に見える,複視,0.3023860507800551
よく見えない,見当識障害,0.05185071887427348
焦点がぼやける,見当識障害,0.0
目が見にくい,見当識障害,0.026154787396757417
よく聞こえない,構音障害,0.020954420312022024
スギ花粉症,スギ花粉症,0.15907005200367086
ヒノキ花粉症,ヒノキ花粉症,0.10783114102171917
ブタクサ花粉症,ブタクサ花粉症,0.08504129703273172
花粉症,花粉症,26.38271604938271
うまく食べ物を飲み込めない,嚥下困難,0.0
うまく飲み込めないこと,嚥下困難,0.0
のみこむのがこんなん,嚥下困難,0.0
呑み込みが悪い,嚥下困難,0.0
噛んで飲み込むことができないまたはできずらい,嚥下困難,0.0
物を飲み込みにくい,嚥下困難,0.0
物を飲み込むのが難しい,嚥下困難,0.0
食べ物を上手に飲み込めない状態,嚥下困難,0.0
飲み込みにくく感じる,嚥下困難,0.0
飲み込むづらい感じ,嚥下困難,0.0
飲み込むのが難しいと感じる,嚥下困難,0.0
飲み込む力がよわくなる,嚥下困難,0.0
のみこみずらい,嚥下痛,0.0
飲みこむ時に痛い,嚥下痛,0.0
飲み込み時に痛みがある,嚥下痛,0.0
飲み込むときに喉が痛い,嚥下痛,0.0
飲み込むときに痛い,嚥下痛,0.0
飲み込むときに痛みがある,嚥下痛,0.0
飲み込むときに痛みがあること,嚥下痛,0.0
飲み込むとき痛い,嚥下痛,0.0
飲み込むと痛い,嚥下痛,0.5296726827776078
飲み込むの時痛い,嚥下痛,0.0
飲み込む時に痛くなること,嚥下痛,0.0
飲み込む時の喉の痛み,嚥下痛,0.0
飲み込む時の痛み,嚥下痛,0.0
ものが呑み込めない,嚥下障害,0.0
ものが食べにくい,嚥下障害,0.0
よぬ飲み込めない,嚥下障害,0.0
上手に食べ物を飲み込めないこと,嚥下障害,0.0
呑み込みが困難,嚥下障害,0.0
呑み込み機能障害,嚥下障害,0.0
呑み込むことが難しくなること,嚥下障害,0.0
物を飲み込むのが困難な状態,嚥下障害,0.0
食べ物が呑み込めない,嚥下障害,0.0
食べ物を飲み込めない,嚥下障害,0.0
飯が喉を通らない,嚥下障害,0.0
飲み込みできない,嚥下障害,0.0
飲み込み不全,嚥下障害,0.0
飲み込み辛い,嚥下障害,0.0
飲み込み難い,嚥下障害,0.0
飲み込む時につっかえる,嚥下障害,0.0
飲み込む際に間違って気道に入る,嚥下障害,0.0
飲み込めへん,嚥下障害,0.0
口からものを食べてかみ砕いて飲み込むことが難しくなること,摂食機能障害,0.0
カーッペて口から出るもの,喀痰,0.0
たんがからむ,喀痰,0.07051085959008871
たんがでる,喀痰,0.0669929642092383
たんぺ,喀痰,0.032119914346895075
たんをはく,喀痰,0.0
のどの奥から出てくる粘りのある液体,喀痰,0.0
ばい菌を包んだネパッこいもの,喀痰,0.0
丹,喀痰,5.970525187566989
吐いた痰,喀痰,0.0
咳から出た痰,喀痰,0.0
咳と痰がでる,喀痰,0.0
咳出て痰もでる,喀痰,0.0
喀痰,喀痰,0.9307127561945548
喉から出る粘着質,喀痰,0.0
痰がでる,喀痰,0.09253594371367391
痰をはく,喀痰,0.0
痰をはくこと,喀痰,0.0
痰を出すこと,喀痰,0.005200367084735392
痰を吐く,喀痰,0.04160293667788314
血痰,喀痰,0.46650351789538086
喀痰喀出困難,喀痰喀出困難,0.0
たんがこい,膿性痰,0.0
汚い痰,膿性痰,0.0
濃い痰,膿性痰,0.02294279596206791
